[2018-12-31 18:08:05,647] INFO [1][Logger:0] - HikariPool-1 - Starting...
[2018-12-31 18:08:27,910] ERROR [15][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:27,917] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:27,945] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:28,692] ERROR [36][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:28,698] ERROR [34][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:28,709] ERROR [32][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:28,709] ERROR [26][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:28,709] ERROR [28][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:28,729] ERROR [24][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:28,731] ERROR [20][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:28,739] ERROR [30][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:28,741] ERROR [22][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:28,769] ERROR [18][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:28,778] ERROR [16][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:29,694] ERROR [37][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:29,698] ERROR [35][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:29,711] ERROR [31][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:29,722] ERROR [33][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:29,732] ERROR [25][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:29,732] ERROR [27][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:29,740] ERROR [29][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:29,741] ERROR [21][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:29,741] ERROR [17][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:29,749] ERROR [23][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:29,764] ERROR [19][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:29,914] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:29,914] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:29,917] ERROR [15][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:29,919] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:29,920] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:29,921] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:29,952] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:30,691] ERROR [38][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:30,696] ERROR [36][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:30,710] ERROR [34][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:30,716] ERROR [26][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:30,716] ERROR [32][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:30,718] ERROR [28][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:30,731] ERROR [24][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:30,743] ERROR [30][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:30,747] ERROR [22][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:30,752] ERROR [20][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:30,773] ERROR [18][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:30,792] ERROR [16][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:31,694] ERROR [39][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:31,698] ERROR [37][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:31,719] ERROR [31][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:31,719] ERROR [35][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:31,726] ERROR [33][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:31,737] ERROR [27][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:31,738] ERROR [25][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:31,744] ERROR [29][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:31,752] ERROR [17][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:31,755] ERROR [23][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:31,755] ERROR [21][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:31,769] ERROR [19][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:31,920] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:31,921] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:31,921] ERROR [15][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:31,928] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:31,934] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:31,934] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:31,958] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:32,693] ERROR [7][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:32,695] ERROR [38][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:32,700] ERROR [36][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:32,718] ERROR [34][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:32,721] ERROR [26][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:32,721] ERROR [32][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:32,723] ERROR [28][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:32,735] ERROR [24][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:32,745] ERROR [30][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:32,754] ERROR [20][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:32,756] ERROR [22][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
[2018-12-31 18:08:32,776] ERROR [18][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,由于目标计算机积极拒绝，无法连接。
